NodeB_ID,Cell_Id,VS.MeanRTWP(dBm),DCH User Num,HSDPA User Num,HSDPA User Throughput (kbit/s),FACH User Num,HSUPA User Num,HSUPA User Throughput (kbit/s),PD85,FR_DROP_DL,FR_DROP_UL
530000,530013,-101.7797,11.0891,5.2485,1425.9564,2.7105,7.0101,75.2614,228.42,421,0
1480000,1480012,-99.5777,20.0245,12.8254,490.6514,10.349,15.0943,52.7131,1846,9019877,799
1370000,1370022,-102.6078,21.1487,15.8912,701.8619,10.1001,17.0736,63.3863,3573.33,21496642,16
3240000,3240011,-99.6958,21.1792,12.7652,536.4855,11.1016,15.4507,65.7563,4813.17,35,364822
2190000,2190013,-96.4275,33.7061,18.9929,264.0398,8.7753,22.6156,42.5854,3140.43,8,481
2630000,2630013,-96.075,40.4693,30.6387,536.4072,19.8232,33.1233,57.0693,2232.73,13325,295
150000,150012,-95.5423,30.6822,16.4621,676.6253,8.1514,22.642,50.8382,995.76,469,8
200000,200032,-102.0985,9,6.2642,1962.9442,5.4895,7.4434,76.0645,360.74,63,25
1030000,1030032,-101.5081,5.9174,1.9493,1451.1334,0.8109,3.6417,55.8071,586.7,0,1
910000,910012,-94.6401,20.0537,9.2705,726.185,4.8354,11.493,63.2776,593.75,214,504
260000,260012,-96.3072,18.108,10.3479,298.4283,6.3872,14.6323,54.7997,5819.24,28535759,32612
850000,850021,-103.6391,6.1641,2.5407,1404.641,2.2789,3.7604,52.9254,563.64,7198,14529
1120000,1120012,-93.1024,17.8375,12.5113,1145.0526,10.965,14.1009,79.2142,2577.89,16341,2289
1660000,1660024,-102.7119,16.6949,10.7364,925.739,9.7312,11.8436,55.7368,969.61,195,609
2180000,2180022,-103.8546,22.3295,18.3891,1413.8972,11.1594,18.7775,73.5428,2896.49,951121,1315
1390000,1390021,-105.647,5.9085,4.727,1967.0715,3.9523,4.9158,72.2929,3381.38,798,360
1350000,1350023,-102.3462,12.418,6.4115,1817.6423,4.3707,8.5862,82.0802,283.13,0,353
2930000,2930032,-100.1843,32.847,22.8239,490.8841,20.4535,24.657,58.1608,1218.75,1714774,0
900000,900022,-105.0941,9.0377,5.4158,1934.5141,3.5851,6.6109,82.875,4654.25,358,2
880000,880011,-97.5899,20.9673,10.4041,1185.8338,6.9908,12.6075,87.7507,332.16,405,9
1910000,1910031,-99.9938,15.7898,9.9852,1621.7108,9.0214,12.1793,72.2577,389.09,40,317
1900000,1900012,-102.1027,16.8191,10.4963,431.2094,6.474,11.4449,61.4178,2245.52,35013384,6684
1280000,1280012,-100.0932,5.7092,1.8247,1216.301,1.5254,3.0786,56.319,299.23,396,652
3000000,3000022,-96.9022,14.7732,7.9421,1003.3621,6.7121,9.7146,49.5659,702.55,21,18
2380000,2380012,-98.8229,20.2846,12.6813,1161.203,8.7598,15.177,93.1757,855.5,276,575
2900000,2900022,-103.6817,18.0012,11.0687,1146.4423,12.2888,12.695,78.8856,842.03,3146479,1328
650000,650012,-95.4092,38.907,21.1814,366.3657,8.112,23.9849,50.9718,905.62,407,0
3150000,3150013,-102.8061,11.2689,6.8402,936.7808,4.4638,9.576,57.2268,2473.77,9118,13
2990000,2990011,-99.4766,36.0679,29.6119,130.4927,19.032,30.7672,52.4959,5502.48,179678887,361788
2480000,2480022,-101.6961,18.2113,10.2091,1173.9671,6.5081,11.9088,64.5392,528.35,84,6
2670000,2670013,-96.463,21.7046,10.7959,905.9872,4.2884,12.9313,56.1032,700.26,36,365
110000,110013,-99.1432,18.3829,7.0631,933.033,4.0801,11.417,66.2492,802.41,681,42
1800000,1800013,-102.1787,13.0032,8.2912,1478.5613,4.0675,9.5436,71.3168,598.22,142683,2226
340000,340012,-100.5524,6.24,2.1431,1329.6709,1.5147,3.3634,70.7805,436.98,52,1101
2360000,2360032,-103.995,7.0224,4.0523,2130.6122,2.0987,5.0888,163.7418,307.37,14657,1226
3170000,3170021,-102.5504,10.847,6.6352,1287.4065,6.263,7.9812,66.1827,696.26,232,10005
1130000,1130023,-100.9915,19.9401,11.1308,530.0979,10.7073,16.4223,62.8711,5453.62,28035101,20994
220000,220024,-99.4185,38.8413,28.1487,648.7663,23.0758,23.8014,62.8559,1712.51,9105840,1322
3320000,3320013,-94.0203,52.9483,32.7168,157.3329,16.398,39.0274,38.7412,5084.03,623,0
3110000,3110021,-105.3419,11.9679,7.5277,1120.6663,5.8111,9.1943,60.1875,2163.84,2171448,1640
600000,600013,-94.3098,33.076,15.4154,398.5518,9.102,18.9545,59.395,1458.04,8601,1
2020000,2020011,-98.3057,27.8532,14.5051,515.5206,6.5538,17.3095,57.0459,1817.39,5988427,179
50000,50011,-96.8671,22.369,11.5583,1167.3436,7.6234,14.8619,63.4477,356.38,1266,303
270000,270022,-101.1308,21.5963,11.5333,479.4378,8.5692,14.6414,36.785,2858.21,67,602
70000,70031,-99.3936,40.7407,22.3961,389.3445,7.7418,28.7429,40.6417,2485.53,191684,8
3150000,3150022,-104.3539,26.1093,18.3689,653.1886,15.5048,21.7834,54.5829,6922.47,9118,13
220000,220013,-103.3285,14.0373,7.5577,640.7781,3.1109,4.5529,69.0556,2652.37,9105840,1322
890000,890031,-104.3124,9.5506,7.2312,2688.2121,7.6255,7.6941,88.2873,1540.87,98,16
3170000,3170022,-101.6681,17.2874,11.0109,1931.4601,10.0917,12.1843,75.394,256.37,232,10005
1790000,1790022,-104.457,3.4611,1.3101,1593.032,0.8485,2.1091,57.7825,1666.41,147,276
2440000,2440031,-102.8059,12.9491,6.2785,1752.9596,5.0457,7.543,78.3709,694.87,280082,580
220000,220023,-105.9332,7.4522,5.3956,1136.716,2.8459,4.4901,61.4392,2694.07,9105840,1322
890000,890021,-105.5002,8.3458,5.8711,2769.2693,3.0424,6.4477,71.0086,1104.35,98,16
1610000,1610033,-106.1137,6.8492,5.2399,1266.4984,3.0835,5.1962,72.136,2688.95,3820494,1138
1870000,1870029,-101.4001,8.9412,6.6797,142.8925,3.9046,6.8982,35.5329,18905.4,21,0
2280000,2280011,-99.8935,12.2499,4.5806,987.415,2.8289,7.7081,56.8994,436.98,0,1
3350000,3350022,-103.002,7.4524,3.0745,1688.0774,2.8446,4.5528,58.9134,878.89,2178,0
1990000,1990031,-97.8582,52.2083,41.0913,259.938,21.6439,43.8408,51.7941,3058.38,568925,104
1270000,1270011,-100.5678,7.3552,3.2833,1973.8761,2.0757,4.4774,74.1636,339.63,107,6
1470000,1470032,-104.9351,12.6667,9.663,1599.8507,8.4408,10.3246,62.7228,7393.01,1514,0
1190000,1190021,-100.7936,12.3175,8.1524,1130.3805,7.3739,9.5976,57.6515,571.44,225,16
260000,260011,-93.4944,32.1073,21.3621,213.395,9.8559,25.5862,46.3581,3559.56,28535759,32612
2520000,2520032,-103.2453,4.1958,2.0261,1290.3541,1.3358,2.9996,71.6227,2147.95,80,222
250000,250011,-99.6801,31.7268,21.9156,321.7673,14.3768,23.1018,51.0769,3365.11,879686,0
2270000,2270023,-101.0652,13.1224,6.2518,986.9363,5.2112,9.2983,49.7177,1032.26,1434,10
960000,960022,-100.9147,28.4061,17.7696,1166.9181,9.8993,21.326,68.6343,526.45,4004,10
1460000,1460013,-102.1878,21.0582,12.4681,517.6526,9.4399,15.8864,62.923,2954.66,2977242,1710
3170000,3170013,-94.3996,39.57,18.1978,385.6093,10.6098,22.0753,46.9674,842.24,232,10005
2720000,2720031,-102.7004,16.0289,10.4364,1803.0612,6.4305,8.5855,83.054,1307.48,108014,73
2500000,2500033,-99.2781,22.1672,15.2046,1838.003,14.8324,16.911,62.0279,548.34,42,32
190000,190022,-103.8637,16.9987,8.3989,782.905,5.1467,11.7245,59.2217,2945.08,64,8
3340000,3340021,-98.0586,18.347,8.0149,1217.6803,3.7138,10.333,55.333,841.93,10,0
80000,80013,-100.4277,6.5461,2.0878,1757.9144,1.0606,3.3074,153.2378,556.5,126,3233
1040000,1040011,-103.4432,33.5804,25.4025,212.8743,12.5969,26.3878,41.6856,4041.83,96353,2053
1650000,1650032,-103.6278,5.8151,3.034,2084.8743,1.3081,4.3098,68.3318,349.07,7675,2085
2360000,2360022,-104.2835,11.2192,6.1327,2585.0139,5.1811,7.9869,101.7359,305.65,14657,1226
840000,840032,-106.1282,6.2864,4.6911,3287.7106,3.4397,5.2351,85.9723,985.91,3593,864
2130000,2130021,-104.0042,7.5969,3.7217,787.4173,2.4292,5.166,46.401,823.41,0,338
1950000,1950031,-99.8983,26.1249,18.2161,1422.7011,18.3973,16.5682,93.6145,2194.53,210252,2921
2360000,2360013,-103.3643,10.3123,5.6044,1294.817,5.41,7.5455,85.891,454.67,14657,1226
1960000,1960032,-101.9871,26.0743,17.5168,1245.1846,28.6807,18.5316,53.3487,759.98,744,12
480000,480026,-103.6237,6.6047,3.3636,1175.5275,2.5728,4.5053,56.6636,3674.4,0,1031
890000,890034,-105.453,5.9927,3.9662,2338.2886,3.0501,4.7072,80.4595,759.73,98,16
420000,420032,-102.7094,21.1991,11.0992,692.578,9.1781,13.0596,48.0296,1146.74,6113,614
1660000,1660012,-100.4225,7.3204,2.3259,1536.0268,1.0401,4.2234,63.0911,383.59,195,609
410000,410013,-93.1415,40.8042,17.8634,572.3501,11.8557,23.3277,51.396,1133.84,1961,481
2390000,2390032,-102.5473,26.841,15.9557,717.3853,12.7095,18.1417,54.3816,1671.2,87426,12
3070000,3070011,-96.1551,80.8704,45.8115,21.2308,22.8376,61.8155,38.0558,8875.7,7030189,795
570000,570012,-91.5379,17.9674,9.0681,1318.7804,3.9304,12.3933,61.9421,558.17,29146,116691
3250000,3250032,-101.3649,31.9869,19.7148,397.8245,10.6457,12.3442,59.5899,4622.93,2651962,9121
2350000,2350021,-103.8589,7.2306,3.0319,1265.0816,1.7269,5.4164,69.5335,2841.84,6710,0
120000,120031,-104.5287,23.6969,20.2153,758.2373,20.2709,20.7814,40.8431,10683.2,280871,4794
2410000,2410011,-93.8681,36.364,21.1409,336.0085,12.0628,23.2876,43.3398,1285.88,118,548
2930000,2930031,-100.3585,9.6891,4.8028,1391.0038,1.8016,7.2159,61.1244,8004.68,1714774,0
1760000,1760013,-102.8971,15.8487,10.706,365.4407,3.0286,12.9889,59.6307,3402.94,53164346,8707
1140000,1140012,-97.3567,14.2405,8.2068,1358.7621,5.3736,9.907,71.2606,344.29,249,193
860000,860026,-102.609,24.4739,12.9415,923.273,11.6516,16.0887,51.3288,812.8,108,1452
180000,180033,-104.5463,9.6792,4.4175,1759.9352,1.3476,5.7647,57.5573,529.41,0,685
1420000,1420021,-105.4494,9.0091,6.536,1653.6598,5.5275,6.5307,70.6944,7293.59,1513,48
2410000,2410021,-100.7996,27.2664,18.3218,515.4489,16.7163,18.804,39.5656,1307.41,118,548
2520000,2520011,-98.1154,9.1221,3.9776,1453.7889,2.97,5.1796,62.4148,505.68,80,222
2250000,2250012,-97.2509,23.6982,11.7619,700.1388,5.3542,16.1662,58.2858,4243.21,655264,0
3030000,3030011,-104.014,17.18,13.813,1254.3698,11.4621,14.412,86.0007,4565.2,5670,1636
2460000,2460033,-102.8455,13.0092,9.6564,752.4516,7.0822,10.8618,73.8329,747.28,25548419,5883
1630000,1630033,-106.2256,2.7617,1.9461,1190.181,0.7854,2.3096,68.4288,4585.86,135487,1954
1820000,1820012,-101.1001,16.587,8.5805,748.8728,4.0802,10.5707,56.1309,11154.6,7799,6
1520000,1520011,-97.5203,17.5585,8.9147,1155.7229,4.5666,11.3792,80.9607,369.7,0,319
1590000,1590023,-102.691,9.7441,4.9638,1300.9717,2.7036,6.631,59.3112,545.12,5,240
1020000,1020013,-99.2721,25.3958,12.8884,720.0005,6.7729,17.8652,62.9997,955.86,278186,539
650000,650031,-101.6639,19.893,11.5849,1737.9982,11.4932,13.2842,61.3055,996.57,407,0
2850000,2850022,-103.9831,11.3369,5.1001,909.5761,3.4314,9.4288,66.6134,2798.05,1522551,0
1910000,1910012,-97.906,15.6789,7.064,1011.3669,4.8301,9.8135,60.9309,984.37,40,317
2310000,2310022,-104.911,6.2291,3.9048,1538.8009,2.8608,4.6769,54.044,1833.65,1,356
3360000,3360012,-102.5448,28.8648,18.0226,525.0277,12.342,21.4608,55.936,6640.7,10237,2398
1630000,1630013,-99.7934,45.196,33.6041,119.8215,19.0212,37.8517,40.0294,4948.14,135487,1954
1810000,1810021,-105.4572,2.9268,1.4645,2600.807,0.8494,1.9671,74.4879,340.09,4238,238
910000,910011,-95.3973,29.2057,14.974,592.9026,9.5008,18.9397,48.6702,2854.01,214,504
2600000,2600031,-94.501,10.7887,6.9806,1538.2842,6.591,7.9845,55.764,501.12,3647,326
2100000,2100033,-103.5501,9.3353,4.5258,1459.1391,2.3363,6.3057,56.1825,3171.45,1419,189
1460000,1460032,-101.6984,33.6547,28.5387,664.2139,24.8228,29.8431,70.5557,976.32,2977242,1710
540000,540011,-104.2442,8.2891,3.4014,1085.0137,1.5897,6.087,65.6347,2163.38,220,594
3050000,3050023,-100.6535,12.4872,6.3312,1558.9304,4.7684,9.0481,61.0073,767.29,11128,606
1040000,1040031,-105.7295,14.9502,12.6932,965.0712,8.8306,12.7997,45.0671,3566.76,96353,2053
410000,410012,-93.3548,25.9846,9.921,656.4807,8.3746,14.9466,53.1724,2241.88,1961,481
2750000,2750011,-101.6331,17.0272,11.6379,915.95,13.9211,13.6726,106.6271,4490.72,110,287
780000,780013,-98.8523,19.2606,11.3866,1058.4905,4.4265,13.5085,67.4057,821.62,5061,258
1770000,1770012,-99.2852,20.1046,9.8673,764.5112,3.8733,11.0747,55.7885,963.03,207674,6
750000,750033,-101.9068,20.8402,12.3696,1278.1495,9.3491,15.8742,67.489,3106.42,0,14
2000000,2000022,-101.8691,11.9839,4.4448,1031.976,2.5478,8.0542,60.7987,1769.8,85,4
2900000,2900011,-101.2392,18.1385,11.7862,851.6588,9.1327,12.8654,75.9702,1793.57,3146479,1328
310000,310032,-102.7871,10.0014,5.3152,1716.6813,1.4879,7.1479,81.2898,1098.2,819823,863
2920000,2920012,-103.7294,3.8917,1.5301,1335.958,1.1141,2.2557,73.2883,857.75,1983685,2873
140000,140016,-96.5896,43.9454,22.8601,646.7775,10.9827,27.4402,50.6264,817.46,255,34
1590000,1590022,-103.0922,9.5415,4.9309,1287.5248,3.3622,6.3111,55.9319,315.48,5,240
2550000,2550023,-106.0377,5.4514,3.287,1720.6383,2.4863,4.945,89.8813,2369.6,12771023,2699
2560000,2560032,-103.9301,6.5583,4.2758,1963.5963,2.3083,4.9675,63.7481,3896.15,253131,815
110000,110021,-101.1341,30.1605,17.2478,605.0192,10.9388,21.527,46.5939,993.21,681,42
2870000,2870013,-101.379,10.3484,4.8958,1008.3319,2.7305,7.8635,52.5886,3097.52,171,0
1670000,1670011,-96.8574,35.2302,13.9909,879.5024,8.9653,19.3378,57.4004,786.88,276,183
2020000,2020031,-101.882,15.4978,9.9606,961.932,8.3214,11.0514,61.1702,1413.1,5988427,179
190000,190023,-105.6538,8.3854,4.6376,803.9643,3.4115,6.0672,68.2097,2448.37,64,8
3370000,3370021,-106.0248,0.7795,0.369,1767.7291,0.2347,0.3667,64.6983,790.81,415341,20
1420000,1420022,-106.262,6.3999,5.4473,1720.5916,4.2522,5.4953,72.6753,4836.43,1513,48
990000,990012,-96.893,33.0644,14.8996,677.0487,8.8386,15.731,67.0514,2355.1,2648,1733
1380000,1380033,-100.0331,17.9684,12.6972,633.2314,11.3131,14.4983,54.3854,933.59,6700193,43053
2250000,2250022,-101.0038,29.6192,14.8212,602.318,11.1785,20.3785,45.4942,5463.85,655264,0
1710000,1710011,-92.2375,80.1572,36.6932,13.8056,18.3762,45.9611,34.9915,1387.76,1764,1044
490000,490011,-96.6963,40.8126,20.6346,246.6831,14.205,27.4073,48.001,3290.88,16472,355
560000,560021,-98.9992,39.6634,27.5122,275.7006,22.3341,30.677,49.2747,3907.76,51584448,105
1620000,1620012,-97.9051,28.6825,11.9478,837.574,6.7466,16.2407,59.5609,547.87,125,42
2780000,2780013,-100.8383,16.05,6.9242,1292.816,3.9947,8.4757,88.4313,560.53,187,627
3150000,3150011,-100.6907,14.9065,9.3844,637.6814,7.5515,12.2446,48.9516,7435.04,9118,13
2070000,2070012,-98.0249,21.8752,10.3777,1153.8492,5.4907,13.1979,59.8262,613.51,303,376
2730000,2730012,-98.1148,26.1116,17.0552,284.806,11.9313,21.3604,51.2537,512.1,1471,347
180000,180023,-105.6453,6.1734,2.9728,1617.2092,1.9366,4.5227,59.4675,6304.34,0,685
2640000,2640031,-97.6866,59.7095,46.7721,410.7465,17.4958,46.5311,44.0152,1244.57,3442,13
2960000,2960013,-104.4927,6.1025,3.5759,1439.6719,2.9744,4.6529,68.0039,22424,781,155
1030000,1030011,-96.3247,31.8955,13.8394,633.1028,9.7852,19.2292,53.694,747.85,0,1
2990000,2990021,-104.2732,19.5867,16.3774,311.0275,9.7237,17.1739,67.1197,5048.69,179678887,361788
1970000,1970022,-105.3653,9.3947,3.9684,2203.0058,2.2275,5.4717,69.9468,1623.78,12410,3
1580000,1580013,-98.5271,13.2987,5.4965,1225.1467,2.0317,9.1079,63.8904,1089.45,73886,0
2330000,2330013,-103.4701,18.8726,11.1333,705.6806,5.053,13.8988,59.1175,1314.75,13677,0
310000,310012,-96.1075,32.2844,20.1964,519.7332,14.5949,24.3464,48.7796,2238.69,819823,863
1610000,1610011,-103.5151,16.4117,10.1215,1188.7919,4.2134,11.2433,72.3052,4632.19,3820494,1138
690000,690013,-96.8956,61.3759,34.875,157.4954,13.1262,19.6173,47.957,598.83,3972,3358
500000,500013,-97.2569,23.2625,10.262,711.4922,6.0105,7.1869,51.4381,924.05,106,0
2250000,2250023,-101.6504,24.5026,10.9766,855.7072,7.4181,16.9109,54.2682,6108.08,655264,0
680000,680035,-102.4241,16.0765,8.4712,1504.0537,6.046,11.4858,67.1511,1453.66,733611,8
510000,510011,-96.4097,55.0464,21.6796,179.6748,7.7089,14.9972,46.7478,2210.55,6077,3
680000,680032,-104.586,3.6132,1.3202,1531.8036,0.8081,2.5689,65.3002,884.55,733611,8
2050000,2050022,-104.1565,7.6872,4.0867,1321.4068,4.083,5.0444,69.0091,249.36,63,297
2480000,2480012,-98.1792,18.6635,10.9823,1007.3201,7.8708,13.1354,65.3339,807.47,84,6
180000,180021,-104.0498,18.9559,11.0915,1276.9383,8.4434,13.6117,55.6484,858.56,0,685
1390000,1390022,-106.0823,5.9445,4.856,1508.2802,2.9775,5.222,54.6813,2090.54,798,360
2950000,2950031,-100.4227,5.3939,2.8979,1279.9517,2.2738,3.5961,59.8567,971.48,18842,582
3250000,3250031,-103.6251,17.4104,7.6757,1020.5323,4.5742,7.301,70.8155,2428.61,2651962,9121
1980000,1980012,-109.4163,27.092,14.5094,619.4176,8.1001,18.2382,58.0528,5958.88,304,668
240000,240022,-101.8487,19.5446,9.4704,1776.1779,7.2261,12.6588,72.1579,844.68,317,0
1460000,1460021,-104.8204,3.6759,1.946,1843.9094,1.4608,3.2487,80.0684,10347.9,2977242,1710
2530000,2530012,-101.5315,32.2332,18.4437,530.7812,12.0478,22.9937,54.7646,5813.04,34,4
2710000,2710032,-102.2182,23.8046,16.1814,928.2273,12.3029,17.7767,54.3472,800.86,649,1648
1080000,1080021,-101.7366,27.5328,20.9318,1188.4571,34.1786,21.3712,67.8674,7769.3,0,1072
2470000,2470024,-101.3965,9.6281,4.0345,806.602,2.4205,5.4535,52.4622,2583.22,118,13
1780000,1780032,-103.8977,6.052,1.8437,1062.9233,1.2145,4.5692,44.9389,6873.21,35481,5937
2880000,2880013,-98.0436,17.0322,7.5394,1217.8907,5.6882,11.2516,69.8002,572.3,756175,11126
2180000,2180031,-102.9056,18.7162,15.4436,1637.392,12.496,15.4201,75.3819,5079.31,951121,1315
2220000,2220012,-95.7811,34.2759,15.5482,703.2138,6.8204,19.5024,54.2802,1007.44,214,1311
2150000,2150011,-93.2277,26.6368,12.6966,539.9073,7.1027,16.1545,50.2248,1016.66,101,18
1830000,1830011,-99.8543,22.2459,6.7597,668.345,2.7544,10.8577,53.1757,4151.9,2444,72705
2010000,2010031,-98.8634,8.46,4.793,1698.5929,4.6177,5.4614,65.6184,551.38,335,8
500000,500023,-104.7671,12.9702,5.9188,1199.068,3.0238,5.856,54.9297,1203.71,106,0
3220000,3220033,-102.0308,29.2597,19.1863,716.1792,15.3265,19.8401,61.6541,2005.08,521258,184
80000,80021,-102.5186,17.7967,10.2644,1456.4795,7.3781,12.2064,81.9957,478.55,126,3233
850000,850012,-98.2075,12.2585,4.4867,1039.5498,2.0005,7.3397,62.4387,507.65,7198,14529
2670000,2670033,-99.1496,20.4535,10.6544,1202.7483,10.5558,13.4848,53.3563,678.18,36,365
1120000,1120031,-104.8734,10.3422,8.2727,2177.3368,7.9247,8.2649,82.5656,483.57,16341,2289
3140000,3140011,-99.5017,22.8927,15.9301,737.3886,12.9786,17.3654,71.5221,2787.86,334,420
1140000,1140022,-101.5669,16.2118,8.8656,1471.9927,9.1906,10.5923,70.7498,409.37,249,193
1180000,1180011,-93.8796,40.7629,19.3107,144.8399,9.7583,28.3015,36.3729,3434.15,435,1582
1880000,1880024,-96.115,76.4985,41.2449,122.1202,19.6522,21.8693,46.143,1842.43,486862,64
2030000,2030021,-101.7589,18.4065,10.0762,1123.2957,11.0986,12.452,55.935,1954.71,144317,6843
1530000,1530023,-104.5472,14.1046,6.5682,804.9764,3.3763,5.7832,50.0339,3541.96,1179343,352
1340000,1340032,-102.2391,14.3599,8.0157,1353.3868,3.6263,5.5219,82.7418,3004.09,1734,852
1610000,1610022,-105.9127,10.4907,8.1082,1406.5524,4.6875,7.9994,72.4392,8589.48,3820494,1138
860000,860022,-101.8705,38.7148,20.7121,706.4058,17.0111,24.3761,46.0561,950.44,108,1452
1520000,1520022,-98.636,18.9177,11.2153,1412.0792,7.2537,13.4867,62.0475,1871.51,0,319
670000,670025,-106.7921,0.8509,0.49,1811.2484,0.2252,0.665,100.2518,520.86,417,179
2550000,2550031,-105.2552,5.8388,4.9464,1498.4014,3.5353,5.4636,78.038,978.92,12771023,2699
3050000,3050011,-98.9458,15.428,7.5002,1465.353,4.1712,9.9594,65.6136,4688.06,11128,606
580000,580021,-103.1895,15.5702,9.2931,1123.8772,8.3895,10.9161,53.8385,980.41,94,42
3220000,3220012,-101.6172,24.3755,8.819,496.7318,3.1379,12.6367,55.9372,3300.3,521258,184
730000,730012,-92.1541,17.7474,7.943,870.1376,6.1548,10.6402,54.4844,1100.34,0,3
1650000,1650013,-100.4279,18.1688,8.2634,1299.3391,6.2578,8.9445,67.7931,575.5,7675,2085
2160000,2160022,-99.7508,20.1237,10.4741,980.6332,8.0175,13.9984,57.475,380.24,159,0
1010000,1010023,-101.1828,14.1407,7.8233,1412.3929,8.6095,10.5789,66.8108,1091.58,208,12
1050000,1050022,-102.3406,8.9641,5.4915,1189.7002,4.6882,6.3267,59.4788,3063.1,381,394
240000,240023,-102.6466,19.331,12.7947,1734.9469,9.8997,14.6159,66.2227,1987.07,317,0
2070000,2070023,-100.6037,19.8575,13.7202,1605.6994,10.2874,14.767,66.0575,144.23,303,376
1010000,1010013,-95.8763,18.1639,8.2325,983.6282,7.4417,11.5289,59.4279,1384.35,208,12
2950000,2950021,-102.8913,4.2649,1.9972,1365.9969,1.1946,2.8917,47.5221,838.08,18842,582
1060000,1060024,-102.2233,19.2156,8.2833,929.429,6.023,13.2803,55.3758,758.53,755,4
530000,530011,-100.3619,17.4495,6.3223,948.2605,3.996,10.5264,62.2022,365.33,421,0
2460000,2460011,-98.7116,24.6053,14.4379,348.278,10.2205,16.5889,60.7649,3877.7,25548419,5883
1750000,1750011,-104.3505,13.8761,8.4099,792.6954,3.5913,11.2939,67.6518,4949.94,114333,171
1310000,1310032,-101.0345,9.1867,4.491,1453.1461,2.6709,6.9016,68.0222,834.99,142982,16
1770000,1770032,-101.2416,18.3955,9.4894,876.159,11.8899,10.3899,51.9915,992.1,207674,6
3350000,3350021,-103.2155,6.4879,2.4567,1605.7539,2.0752,3.5794,63.1773,553.84,2178,0
1200000,1200013,-97.9839,42.8862,29.9326,260.6928,20.4207,33.1455,48.8699,20071.3,38870,7529
400000,400021,-103.3628,6.0776,3.6871,1561.0635,2.8196,4.3114,70.9942,346.94,28,204
1000000,1000012,-94.3921,36.6907,17.6356,679.0253,9.4583,22.5871,55.5276,750.2,111,821
2710000,2710022,-100.1628,31.5968,19.7146,910.3181,16.3682,22.2948,50.1227,853.16,649,1648
820000,820023,-105.9159,4.144,2.043,878.1004,1.1837,2.7728,43.5822,2128.3,396,411
70000,70013,-98.2933,16.151,5.3832,598.3913,2.8609,9.4762,50.5446,964.53,191684,8
1710000,1710021,-97.4605,48.3139,28.4909,526.0734,15.6702,33.4681,45.0899,1123.22,1764,1044
810000,810022,-100.5802,33.4166,28.9101,1041.3966,17.2498,30.3815,67.2337,1122.46,361916,0
1130000,1130033,-101.7339,17.8878,9.7504,630.4955,3.5251,14.1627,68.4388,5481.65,28035101,20994
2190000,2190023,-101.8524,18.9545,11.8099,607.4081,9.6784,14.49,44.3154,2199.04,8,481
3310000,3310012,-98.1552,32.6504,20.8524,697.7747,11.9568,25.2175,68.3205,2851.33,12679,11
740000,740012,-98.7884,18.3803,7.508,712.283,4.9347,9.9313,67.8442,492.38,14,350
1820000,1820013,-97.7866,29.4794,15.846,730.4204,7.6627,19.3987,55.6368,3496.04,7799,6
2440000,2440023,-100.4679,26.1995,15.1575,1504.7743,14.0317,16.8591,68.6615,935.61,280082,580
2480000,2480021,-103.3406,8.8571,4.3047,1380.3752,2.8191,5.6134,67.4438,439.61,84,6
2120000,2120026,-103.0896,10.6968,5.9405,1775.5932,4.929,7.6305,74.4056,508.53,4085,7925
2570000,2570033,-101.4809,23.0895,15.2223,1111.8472,12.4127,17.9544,77.4061,1118.33,2307294,7239
3130000,3130013,-88.4599,25.9962,11.3149,656.5613,6.3925,15.3139,41.738,1946.23,314,826
2770000,2770011,-93.6261,49.1069,32.3926,199.7292,23.9806,39.3407,48.4292,12951.2,5333956,8294
1300000,1300021,-101.8622,3.8397,1.7323,1391.548,1.2518,2.4644,56.9026,2553.06,68,168
3130000,3130022,-104.2121,3.6621,1.9515,1602.4297,1.3177,2.8474,86.5844,154.08,314,826
2880000,2880012,-100.2401,15.1032,8.494,1149.5012,3.4091,11.154,80.8682,1864.77,756175,11126
2120000,2120011,-99.5945,7.7941,2.9997,1341.974,1.2294,4.9199,59.0358,559.42,4085,7925
3170000,3170012,-95.367,25.1059,12.6841,1394.1515,6.8837,14.8875,57.4342,384.58,232,10005
1060000,1060012,-97.4361,20.6872,8.8215,826.3037,5.594,12.6311,57.0048,1416.64,755,4
2640000,2640012,-94.9855,28.6846,11.973,1144.0589,17.9488,16.4722,60.7584,571.41,3442,13
2370000,2370011,-95.8811,31.5591,13.64,621.708,9.7053,17.7021,55.1541,649.03,176,911
2880000,2880011,-101.7605,8.3769,4.6994,1322.1828,2.7278,5.9129,89.8927,3257.89,756175,11126
2120000,2120012,-92.0663,27.5159,10.3832,822.2821,6.9968,15.806,48.437,784.52,4085,7925
2170000,2170021,-101.7919,15.0312,8.1509,1386.0302,5.8779,9.759,60.3765,774.48,496,586
90000,90032,-103.2518,5.3274,3.3293,2016.4581,5.4089,3.8397,71.8412,388.76,93,345
670000,670031,-106.0969,1.0628,0.6161,2454.8029,0.3744,0.7372,97.2543,607.74,417,179
2460000,2460021,-102.6067,14.2525,9.7488,630.4711,9.7259,10.8595,68.1505,3505.02,25548419,5883
860000,860021,-104.8093,7.8581,4.1827,1653.3594,2.4079,5.511,59.7346,359.29,108,1452
700000,700011,-97.6388,40.9542,26.0114,293.5607,15.0603,31.7398,47.9332,5640.99,21822,7
